entity_id	field_entity_id	resource	namespace	field_key	ordinal	key	title	description	curator_comments	medical_comments	is_deprecated	deprecation_reason	is_provisional	source_url	curie	standard_name	grounding	version	entity_count	modified_by	modified_timestamp
B101517	B100278	surgery	cancer_lung	histologic_type	35	combined_small_cell_carcinoma	Combined small cell carcinoma				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.989154+00:00
B101518	B100278	surgery	cancer_lung	histologic_type	36	large_cell_neuroendocrine_carcinoma	Large cell neuroendocrine carcinoma				FALSE		FALSE		doid:0050872	large cell neuroendocrine carcinoma	https://bioregistry.io/doid:0050872		0	sde4	2024-07-02T23:08:42.991523+00:00
B101519	B100278	surgery	cancer_lung	histologic_type	37	combined_large_cell_neuroendocrine_carcinoma	Combined large cell neuroendocrine carcinoma				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.994077+00:00
B101520	B100278	surgery	cancer_lung	histologic_type	38	carcinoma_type_cannot_be_determined	Carcinoma, type cannot be determined				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.996502+00:00
B101521	B100278	surgery	cancer_lung	histologic_type	39	non_small_cell_carcinoma_subtype_cannot_be_determined	Non-small cell carcinoma, subtype cannot be determined				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.998971+00:00
B101448	B100279	surgery	cancer_lung	chemotherapy_pre_surgery	1	cisplatin	Cisplatin				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.821082+00:00
B101449	B100279	surgery	cancer_lung	chemotherapy_pre_surgery	2	carboplatin	Carboplatin				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.824550+00:00
B101450	B100279	surgery	cancer_lung	chemotherapy_pre_surgery	3	etoposide	Etoposide				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.826963+00:00
B101451	B100279	surgery	cancer_lung	chemotherapy_pre_surgery	4	lurbinectedin	Lurbinectedin				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.829352+00:00
B101452	B100279	surgery	cancer_lung	chemotherapy_pre_surgery	5	topotecan	Topotecan				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.831660+00:00
B101453	B100279	surgery	cancer_lung	chemotherapy_pre_surgery	6	irinotecan	Irinotecan				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.834132+00:00
B101454	B100279	surgery	cancer_lung	chemotherapy_pre_surgery	7	paclitaxel	Paclitaxel				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.836592+00:00
B101455	B100279	surgery	cancer_lung	chemotherapy_pre_surgery	8	temozolomide	Temozolomide				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.838991+00:00
B101456	B100279	surgery	cancer_lung	chemotherapy_pre_surgery	9	cav	CAV				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.841361+00:00
B101457	B100279	surgery	cancer_lung	chemotherapy_pre_surgery	10	docetaxel	Docetaxel				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.843855+00:00
B101458	B100279	surgery	cancer_lung	chemotherapy_pre_surgery	11	gemcitabine	Gemcitabine				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.846361+00:00
B101459	B100279	surgery	cancer_lung	chemotherapy_pre_surgery	12	pemetrexed	Pemetrexed				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.849118+00:00
B101460	B100279	surgery	cancer_lung	chemotherapy_pre_surgery	13	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.851736+00:00
B101461	B100279	surgery	cancer_lung	chemotherapy_pre_surgery	14	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.854286+00:00
B101605	B100280	surgery	cancer_lung	radiation_pre_surgery	1	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.205404+00:00
B101606	B100280	surgery	cancer_lung	radiation_pre_surgery	2	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.207658+00:00
B101528	B100281	surgery	cancer_lung	immunotherapy_pre_surgery	1	nivolumab	Nivolumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.017219+00:00
B101529	B100281	surgery	cancer_lung	immunotherapy_pre_surgery	2	pembrolizumab	Pembrolizumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.019925+00:00
B101530	B100281	surgery	cancer_lung	immunotherapy_pre_surgery	3	atezolizumab	Atezolizumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.022424+00:00
B101531	B100281	surgery	cancer_lung	immunotherapy_pre_surgery	4	durvalumab	Durvalumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.024862+00:00
B101532	B100281	surgery	cancer_lung	immunotherapy_pre_surgery	5	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.027272+00:00
B101533	B100281	surgery	cancer_lung	immunotherapy_pre_surgery	6	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.029593+00:00
B101618	B100282	surgery	cancer_lung	targeted_combination_therapy_pre_surgery	1	alectinib	Alectinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.236528+00:00
B101619	B100282	surgery	cancer_lung	targeted_combination_therapy_pre_surgery	2	osimertinib	Osimertinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.239137+00:00
B101620	B100282	surgery	cancer_lung	targeted_combination_therapy_pre_surgery	3	erlotinib	Erlotinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.241489+00:00
B101621	B100282	surgery	cancer_lung	targeted_combination_therapy_pre_surgery	4	afatinib	Afatinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.244014+00:00
B101622	B100282	surgery	cancer_lung	targeted_combination_therapy_pre_surgery	5	geftinib	Geftinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.246378+00:00
B101623	B100282	surgery	cancer_lung	targeted_combination_therapy_pre_surgery	6	dacomitinb	Dacomitinb				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.248769+00:00
B101624	B100282	surgery	cancer_lung	targeted_combination_therapy_pre_surgery	7	ramucirumab	Ramucirumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.251516+00:00
B101625	B100282	surgery	cancer_lung	targeted_combination_therapy_pre_surgery	8	bevacizumab	Bevacizumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.253923+00:00
B101626	B100282	surgery	cancer_lung	targeted_combination_therapy_pre_surgery	9	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.256242+00:00
B101627	B100282	surgery	cancer_lung	targeted_combination_therapy_pre_surgery	10	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.258617+00:00
B101469	B100283	surgery	cancer_lung	experimental_tx_pre_surgery	1	free_text	[free text]				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.874568+00:00
B101470	B100283	surgery	cancer_lung	experimental_tx_pre_surgery	2	none	none				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.876889+00:00
B101434	B100284	surgery	cancer_lung	chemotherapy_adjuvant	1	cisplatin	Cisplatin				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.785951+00:00
B101435	B100284	surgery	cancer_lung	chemotherapy_adjuvant	2	carboplatin	Carboplatin				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.788344+00:00
B101436	B100284	surgery	cancer_lung	chemotherapy_adjuvant	3	etoposide	Etoposide				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.790729+00:00
B101437	B100284	surgery	cancer_lung	chemotherapy_adjuvant	4	lurbinectedin	Lurbinectedin				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.793148+00:00
B101438	B100284	surgery	cancer_lung	chemotherapy_adjuvant	5	topotecan	Topotecan				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.795528+00:00
B101439	B100284	surgery	cancer_lung	chemotherapy_adjuvant	6	irinotecan	Irinotecan				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.798240+00:00
B101440	B100284	surgery	cancer_lung	chemotherapy_adjuvant	7	paclitaxel	Paclitaxel				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.800657+00:00
B101441	B100284	surgery	cancer_lung	chemotherapy_adjuvant	8	temozolomide	Temozolomide				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.803213+00:00
B101442	B100284	surgery	cancer_lung	chemotherapy_adjuvant	9	cav	CAV				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.805667+00:00
B101443	B100284	surgery	cancer_lung	chemotherapy_adjuvant	10	docetaxel	Docetaxel				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.808383+00:00
B101444	B100284	surgery	cancer_lung	chemotherapy_adjuvant	11	gemcitabine	Gemcitabine				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.811286+00:00
B101445	B100284	surgery	cancer_lung	chemotherapy_adjuvant	12	pemetrexed	Pemetrexed				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.813704+00:00
B101446	B100284	surgery	cancer_lung	chemotherapy_adjuvant	13	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.816081+00:00
B101447	B100284	surgery	cancer_lung	chemotherapy_adjuvant	14	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.818594+00:00
B101603	B100285	surgery	cancer_lung	radiation_adjuvant	1	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.200569+00:00
B101604	B100285	surgery	cancer_lung	radiation_adjuvant	2	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.203098+00:00
B101522	B100286	surgery	cancer_lung	immunotherapy_adjuvant	1	nivolumab	Nivolumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.001767+00:00
B101523	B100286	surgery	cancer_lung	immunotherapy_adjuvant	2	pembrolizumab	Pembrolizumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.004393+00:00
B101524	B100286	surgery	cancer_lung	immunotherapy_adjuvant	3	atezolizumab	Atezolizumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.007289+00:00
B101525	B100286	surgery	cancer_lung	immunotherapy_adjuvant	4	durvalumab	Durvalumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.009768+00:00
B101526	B100286	surgery	cancer_lung	immunotherapy_adjuvant	5	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.012198+00:00
B101527	B100286	surgery	cancer_lung	immunotherapy_adjuvant	6	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.014716+00:00
B101628	B100287	surgery	cancer_lung	targeted_therapy_adjuvant	1	alectinib	Alectinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.261109+00:00
B101629	B100287	surgery	cancer_lung	targeted_therapy_adjuvant	2	osimertinib	Osimertinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.264668+00:00
B101630	B100287	surgery	cancer_lung	targeted_therapy_adjuvant	3	erlotinib	Erlotinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.267187+00:00
B101631	B100287	surgery	cancer_lung	targeted_therapy_adjuvant	4	afatinibr	Afatinibr				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.269610+00:00
B101632	B100287	surgery	cancer_lung	targeted_therapy_adjuvant	5	geftinib	Geftinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.271966+00:00
B101633	B100287	surgery	cancer_lung	targeted_therapy_adjuvant	6	dacomitinb	Dacomitinb				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.274449+00:00
B101634	B100287	surgery	cancer_lung	targeted_therapy_adjuvant	7	ramucirumab	Ramucirumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.277044+00:00
B101635	B100287	surgery	cancer_lung	targeted_therapy_adjuvant	8	bevacizumabs	Bevacizumabs				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.279474+00:00
B101636	B100287	surgery	cancer_lung	targeted_therapy_adjuvant	9	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.281889+00:00
B101637	B100287	surgery	cancer_lung	targeted_therapy_adjuvant	10	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.284302+00:00
B101467	B100288	surgery	cancer_lung	experimental_tx_adjuvant	1	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.868726+00:00
B101468	B100288	surgery	cancer_lung	experimental_tx_adjuvant	2	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.871937+00:00
B101641	B100289	surgery	cancer_lung	tumor_focality	1	single_focus	Single focus				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.294064+00:00
B101642	B100289	surgery	cancer_lung	tumor_focality	2	separate_tumor_nodules_metastases_in_same_lobe	Separate tumor nodules (metastases) in same lobe				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.296448+00:00
B101643	B100289	surgery	cancer_lung	tumor_focality	3	separate_tumor_nodules_metastases_in_different_ipsilateral_lobe	Separate tumor nodules (metastases) in different ipsilateral lobe				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.298867+00:00
B101644	B100289	surgery	cancer_lung	tumor_focality	4	separate_tumor_nodules_metastases_in_contralateral_lobe	Separate tumor nodules (metastases) in contralateral lobe				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.301501+00:00
B101645	B100289	surgery	cancer_lung	tumor_focality	5	multifocal_tumor_nodules_of_similar_histology_type_not_considered_intrapulmonary_metastases	Multifocal tumor nodules of similar histology type not considered intrapulmonary metastases				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.303899+00:00
B101471	B100291	surgery	cancer_lung	for_pleomorphic_carcinoma_histologic_components_present_select_all_that_apply	1	spindle_cell_carcinoma	Spindle cell carcinoma				FALSE		FALSE		doid:4015	sarcomatoid carcinoma	https://bioregistry.io/doid:4015		0	sde4	2024-07-02T23:08:42.879204+00:00
B101472	B100291	surgery	cancer_lung	for_pleomorphic_carcinoma_histologic_components_present_select_all_that_apply	2	giant_cell_carcinoma	Giant cell carcinoma				FALSE		FALSE		doid:5583	lung giant cell carcinoma	https://bioregistry.io/doid:5583		0	sde4	2024-07-02T23:08:42.881519+00:00
B101473	B100291	surgery	cancer_lung	for_pleomorphic_carcinoma_histologic_components_present_select_all_that_apply	3	adenocarcinoma	Adenocarcinoma				FALSE		FALSE		doid:299	adenocarcinoma	https://bioregistry.io/doid:299		0	sde4	2024-07-02T23:08:42.883849+00:00
B101474	B100291	surgery	cancer_lung	for_pleomorphic_carcinoma_histologic_components_present_select_all_that_apply	4	squamous_cell_carcinoma	Squamous cell carcinoma				FALSE		FALSE		hp:0002860	Squamous cell carcinoma	https://bioregistry.io/hp:0002860		0	sde4	2024-07-02T23:08:42.886340+00:00
B101475	B100291	surgery	cancer_lung	for_pleomorphic_carcinoma_histologic_components_present_select_all_that_apply	5	large_cell_carcinoma	Large cell carcinoma				FALSE		FALSE		doid:4552	large cell carcinoma	https://bioregistry.io/doid:4552		0	sde4	2024-07-02T23:08:42.888622+00:00
B101481	B100292	surgery	cancer_lung	histologic_patterns_for_adenocarcinomas	1	not_applicable	Not applicable				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.902929+00:00
B101482	B100292	surgery	cancer_lung	histologic_patterns_for_adenocarcinomas	2	present	Present				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.905226+00:00
B101476	B100299	surgery	cancer_lung	histologic_grade	1	g1_well_differentiated	G1, well differentiated				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.890984+00:00
B101477	B100299	surgery	cancer_lung	histologic_grade	2	g2_moderately_differentiated	G2, moderately differentiated				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.893322+00:00
B101478	B100299	surgery	cancer_lung	histologic_grade	3	g3_poorly_differentiated	G3, poorly differentiated				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.895627+00:00
B101479	B100299	surgery	cancer_lung	histologic_grade	4	g4_undifferentiated	G4, undifferentiated				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.898236+00:00
B101480	B100299	surgery	cancer_lung	histologic_grade	5	gx_cannot_be_specified	GX, cannot be specified				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.900551+00:00
B101655	B100300	surgery	cancer_lung	visceral_pleura_invasion	1	not_identified	Not identified				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.327853+00:00
B101656	B100300	surgery	cancer_lung	visceral_pleura_invasion	2	present	Present				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.330171+00:00
B101657	B100300	surgery	cancer_lung	visceral_pleura_invasion	3	cannot_be_determined	Cannot be determined				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.332504+00:00
B101462	B100301	surgery	cancer_lung	direct_invasion_of_adjacent_structures	1	not_applicable_no_adjacent_structures_present	Not applicable (no adjacent structures present)				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.856771+00:00
B101463	B100301	surgery	cancer_lung	direct_invasion_of_adjacent_structures	2	not_identified	Not identified				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.859257+00:00
B101464	B100301	surgery	cancer_lung	direct_invasion_of_adjacent_structures	3	present	Present				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.861839+00:00
B101534	B100302	surgery	cancer_lung	involved_adjacent_structures_select_all_that_apply	1	main_bronchus	Main bronchus				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.032341+00:00
B101535	B100302	surgery	cancer_lung	involved_adjacent_structures_select_all_that_apply	2	hilar_soft_tissues	Hilar soft tissues				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.034857+00:00
B101536	B100302	surgery	cancer_lung	involved_adjacent_structures_select_all_that_apply	3	carina	Carina				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.037345+00:00
B101537	B100302	surgery	cancer_lung	involved_adjacent_structures_select_all_that_apply	4	parietal_pleura	Parietal pleura				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.039782+00:00
B101538	B100302	surgery	cancer_lung	involved_adjacent_structures_select_all_that_apply	5	chest_wall	Chest wall				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.042245+00:00
B101539	B100302	surgery	cancer_lung	involved_adjacent_structures_select_all_that_apply	6	phrenic_nerve	Phrenic nerve				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.044994+00:00
B101540	B100302	surgery	cancer_lung	involved_adjacent_structures_select_all_that_apply	7	parietal_pericardium	Parietal pericardium				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.047419+00:00
B101541	B100302	surgery	cancer_lung	involved_adjacent_structures_select_all_that_apply	8	diaphragm	Diaphragm				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.049826+00:00
B101542	B100302	surgery	cancer_lung	involved_adjacent_structures_select_all_that_apply	9	mediastinum	Mediastinum				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.052229+00:00
B101543	B100302	surgery	cancer_lung	involved_adjacent_structures_select_all_that_apply	10	heart	Heart				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.054565+00:00
B101544	B100302	surgery	cancer_lung	involved_adjacent_structures_select_all_that_apply	11	great_vessels	Great vessels				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.057204+00:00
B101545	B100302	surgery	cancer_lung	involved_adjacent_structures_select_all_that_apply	12	trachea	Trachea				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.059584+00:00
B101546	B100302	surgery	cancer_lung	involved_adjacent_structures_select_all_that_apply	13	recurrent_laryngeal_nerve	Recurrent laryngeal nerve				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.062206+00:00
B101547	B100302	surgery	cancer_lung	involved_adjacent_structures_select_all_that_apply	14	esophagus	Esophagus				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.064712+00:00
B101548	B100302	surgery	cancer_lung	involved_adjacent_structures_select_all_that_apply	15	vertebral_body	Vertebral body				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.067230+00:00
B101638	B100303	surgery	cancer_lung	treatment_effect	1	no_known_presurgical_therapy	No known presurgical therapy				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.286685+00:00
B101639	B100303	surgery	cancer_lung	treatment_effect	2	not_identified	Not identified				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.289293+00:00
B101640	B100303	surgery	cancer_lung	treatment_effect	3	present	Present				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.291633+00:00
B101559	B100307	surgery	cancer_lung	lymphovascular_invasion_select_all_that_apply	1	not_identified	Not identified				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.094420+00:00
B101560	B100307	surgery	cancer_lung	lymphovascular_invasion_select_all_that_apply	2	present_not_otherwise_specified	Present (not otherwise specified)				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.096797+00:00
B101561	B100307	surgery	cancer_lung	lymphovascular_invasion_select_all_that_apply	3	lymphatic_invasion_present	Lymphatic invasion present				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.099147+00:00
B101562	B100307	surgery	cancer_lung	lymphovascular_invasion_select_all_that_apply	4	arterial_invasion_present	Arterial invasion present				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.101525+00:00
B101563	B100307	surgery	cancer_lung	lymphovascular_invasion_select_all_that_apply	5	venous_invasion_present	Venous invasion present				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.103898+00:00
B101564	B100307	surgery	cancer_lung	lymphovascular_invasion_select_all_that_apply	6	cannot_be_determined	Cannot be determined				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.106504+00:00
B101565	B100308	surgery	cancer_lung	margin_status	1	negative_clear	Negative (Clear)				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.108859+00:00
